gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,45,DSL,Month-to-month,72.81797827690752,3314.9279801040598,No
Male,0,Yes,Yes,9,DSL,Month-to-month,51.80948437388707,455.6252742012032,Yes
Female,0,Yes,Yes,51,DSL,Month-to-month,57.0535039996064,2922.6061885760328,No
Male,0,No,No,61,Fiber optic,Month-to-month,84.08829342486304,5170.4892810012425,No
Female,0,Yes,Yes,40,DSL,Month-to-month,57.840469937364894,2312.7729489357907,No
Female,1,Yes,No,61,Fiber optic,One year,70.25445162141412,4285.871142027245,No
Male,1,No,Yes,67,Fiber optic,Month-to-month,,5742.473127219112,No
Male,0,No,No,15,Fiber optic,One year,92.2647031968848,1376.6226785650579,No
Female,0,Yes,Yes,53,DSL,Month-to-month,65.28960734824383,3487.1787482824193,No
Female,0,No,No,4,No,One year,30.93403477939772,121.88439395619038,No
Male,0,No,No,23,DSL,Month-to-month,63.351424738819716,1461.3405827354677,Yes
Female,0,Yes,Yes,27,Fiber optic,Two year,84.65159147961485,2289.501577605104,Yes
Male,1,,Yes,37,Fiber optic,Month-to-month,117.37021579678728,4333.452697571284,Yes
Female,1,Yes,Yes,43,Fiber optic,Two year,89.59849118705498,3839.3653022588505,No
Male,0,No,No,37,DSL,Month-to-month,48.675757649562314,1784.6880318208534,No
Male,0,No,Yes,29,Fiber optic,One year,97.72564698339937,2801.6533134865717,Yes
Male,0,No,No,29,No,Month-to-month,33.72321674702284,966.8084599072405,No
Female,0,Yes,No,49,Fiber optic,Two year,70.61167864111331,3453.3383958394315,No
Female,0,,Yes,51,No,One year,21.908600184888684,1127.5268441570752,No
Male,0,Yes,Yes,50,DSL,Two year,72.9991141040012,3647.64847922715,No
Female,0,Yes,Yes,28,DSL,Month-to-month,60.28084373542393,1714.7985211324342,Yes
Male,0,No,No,5,DSL,Two year,56.33953218319656,307.50798519934773,Yes
Male,0,No,No,56,No,Month-to-month,38.27253198955779,2176.89275750192,No
Female,1,Yes,Yes,64,DSL,Month-to-month,43.58140388491355,2784.1513253085554,No
Female,0,Yes,Yes,17,Fiber optic,Month-to-month,100.77851003889245,1700.459439789193,Yes
Male,0,Yes,Yes,55,No,Month-to-month,23.554717906094425,,No
Female,0,Yes,No,9,Fiber optic,One year,73.54116991464629,694.581157569488,Yes
Female,0,Yes,No,68,Fiber optic,Month-to-month,80.687225430541,5457.869701363244,No
Male,0,Yes,Yes,16,DSL,Month-to-month,65.11732852069137,1019.3497124025528,Yes
Male,0,Yes,Yes,16,Fiber optic,One year,71.41384669272787,,Yes
Female,1,Yes,Yes,13,No,Two year,29.806220384733773,379.759457742891,No
Male,0,Yes,No,63,,One year,117.84252106086521,7460.261466925342,No
Male,1,Yes,Yes,41,DSL,One year,71.80384249481077,2924.7689409152404,No
Female,0,No,Yes,53,DSL,One year,53.82388317335383,2853.392696834829,Yes
Male,0,Yes,Yes,68,DSL,One year,45.528305854464335,3049.6064328115253,No
Male,0,No,Yes,9,Fiber optic,Two year,93.25322169564893,870.0830833636057,Yes
Female,0,Yes,Yes,51,DSL,Month-to-month,55.71801744713622,2799.7239833204703,No
Female,0,Yes,Yes,48,Fiber optic,Month-to-month,118.5866480011926,5754.351955594321,No
Male,0,Yes,Yes,49,Fiber optic,Two year,119.4934027254211,5852.241826933521,No
Male,0,Yes,No,18,Fiber optic,Two year,90.52923281618956,1622.3415393641126,Yes
Female,1,No,Yes,10,DSL,Month-to-month,45.951359341197474,458.7225857464447,No
Female,1,Yes,No,54,Fiber optic,One year,115.53047748214526,6211.794934844044,Yes
Female,1,No,No,15,Fiber optic,One year,109.67711378334967,1661.603999060275,Yes
Female,0,No,Yes,11,DSL,Month-to-month,60.4509682662279,654.7467733012485,Yes
Male,0,Yes,No,40,No,Month-to-month,24.133866075378535,957.538562867838,No
Female,0,Yes,Yes,47,DSL,One year,57.9266331039891,2754.6795316054495,No
Female,0,No,Yes,20,Fiber optic,Month-to-month,115.09405876525551,2258.8871198780926,Yes
Male,0,Yes,No,22,DSL,Month-to-month,47.385737910541536,1037.5922738570428,Yes
Female,0,No,No,48,Fiber optic,Two year,110.33917605617356,5293.545441915064,Yes
Male,0,Yes,Yes,16,,One year,70.90953164135777,1138.004012176055,No
Female,0,Yes,No,5,DSL,Two year,76.8228797256834,370.2093434660234,Yes
Female,1,Yes,No,65,Fiber optic,Two year,95.01486398231029,6167.990368049175,No
Female,0,Yes,Yes,21,Fiber optic,One year,81.3373913170586,1754.315739163205,No
Male,0,No,No,61,Fiber optic,Two year,70.14282514085912,4291.198612565069,No
Male,0,Yes,Yes,55,DSL,Month-to-month,62.381858749790965,3411.5256142150665,No
Female,1,No,No,24,DSL,One year,49.77951482239352,1211.0127130671665,Yes
Male,0,Yes,Yes,23,Fiber optic,One year,101.56321680054216,2337.0951799551062,Yes
Male,0,Yes,Yes,11,DSL,One year,51.24677125808189,582.2630284079883,No
Male,0,Yes,No,47,Fiber optic,Month-to-month,74.40120145951134,3491.756665047243,Yes
Male,0,Yes,No,2,DSL,Month-to-month,60.20206519374237,,No
Male,0,Yes,No,70,DSL,Month-to-month,62.579429451525776,4338.846990447034,No
Male,0,Yes,Yes,53,Fiber optic,One year,92.62950127697754,4938.172386631604,No
Female,0,No,No,11,Fiber optic,Two year,92.90177771648906,1039.0224686559534,No
Female,0,Yes,No,15,Fiber optic,Two year,99.48250639500077,1501.1552148912915,No
Male,0,Yes,Yes,12,No,Month-to-month,28.158837735253837,354.1279679595708,No
Female,1,No,No,36,Fiber optic,Month-to-month,76.6283769431329,2789.5389411949204,No
Female,0,No,Yes,23,Fiber optic,Month-to-month,79.85428232425161,1794.571128297249,Yes
Female,0,Yes,No,27,No,Month-to-month,18.54477603572625,502.7923693005971,Yes
Female,0,Yes,No,14,Fiber optic,Two year,104.6647791109873,1420.0378245252905,Yes
Male,0,No,No,54,Fiber optic,Two year,96.4299206083483,5197.365075639273,No
Female,0,No,Yes,27,Fiber optic,Month-to-month,91.49275617654641,2478.552252512023,No
Female,0,Yes,Yes,21,No,Month-to-month,34.95847488182123,725.3291208905956,No
Male,0,Yes,Yes,49,DSL,Month-to-month,53.0317863904322,2642.6174223659327,No
Male,0,No,Yes,62,DSL,Month-to-month,62.72426652363844,3881.6277692177705,No
Female,0,Yes,No,72,DSL,Two year,42.97630405960794,3075.0382373306797,No
Female,0,No,No,44,DSL,One year,69.77616335300448,3070.950925090412,No
Female,1,Yes,Yes,44,DSL,One year,67.8076977926236,2957.6408309139183,No
Female,0,No,No,61,Fiber optic,One year,110.1189814648441,6695.346267436451,No
Female,0,Yes,No,42,Fiber optic,Month-to-month,114.22379790082769,4820.8113857328635,No
Female,0,Yes,No,23,DSL,Month-to-month,70.32113069181675,1642.142802259534,No
Male,0,No,Yes,1,Fiber optic,Month-to-month,112.22449450636469,116.15153435008601,No
Female,0,Yes,No,36,Fiber optic,One year,87.28272994808623,3157.435784509935,No
Female,0,Yes,No,55,Fiber optic,Two year,87.16686810074698,4846.387573392714,No
Male,1,Yes,Yes,16,DSL,One year,77.77203279599266,1242.8932219417848,Yes
Male,0,Yes,No,18,No,Month-to-month,37.86436340815512,659.8864717995477,No
Male,0,Yes,Yes,38,DSL,One year,61.9398936442089,2367.1097989424657,No
Male,0,No,No,67,DSL,Month-to-month,54.662351410905835,3683.258532029576,No
Female,0,Yes,No,20,DSL,Month-to-month,74.64006121035202,1516.1436044235702,No
Female,0,Yes,Yes,19,Fiber optic,Month-to-month,86.1705566213683,1665.845174231162,Yes
Female,0,Yes,Yes,13,Fiber optic,Month-to-month,77.68175414472222,1034.7358469046235,No
Female,0,No,Yes,17,DSL,Two year,65.5797070002192,1127.85597580391,No
Female,0,No,No,30,DSL,One year,41.70487238931868,1267.0435651491553,No
Female,0,Yes,Yes,43,Fiber optic,Month-to-month,88.9550953083244,3835.3378931266107,No
Male,0,Yes,No,48,Fiber optic,Month-to-month,110.3831907847311,5258.659506771688,Yes
Female,0,No,No,43,DSL,Month-to-month,51.808647827713386,2184.809558213834,No
Male,1,,Yes,66,Fiber optic,Month-to-month,116.56577395367665,7667.00942033573,No
Male,0,No,Yes,53,No,Month-to-month,38.89561666541593,2081.9626369555326,Yes
Female,1,No,Yes,72,DSL,One year,72.63265203060476,5218.60941235888,No
Male,0,No,No,34,Fiber optic,Month-to-month,119.38216594960313,4062.3987303833874,Yes
Female,0,Yes,No,72,DSL,Two year,61.23056446045751,4447.682984851544,No
Male,0,No,No,71,Fiber optic,Month-to-month,98.45997760694857,7017.750508963344,No
Female,0,No,No,13,Fiber optic,Month-to-month,111.80834076352392,1399.184451230051,Yes
Male,0,No,No,56,DSL,Month-to-month,59.71221023152361,3362.1384603561146,Yes
Female,0,Yes,Yes,59,Fiber optic,One year,90.33600034165347,5331.227698298889,Yes
Female,0,Yes,No,32,Fiber optic,Month-to-month,100.73767955872695,3207.210157415406,Yes
Female,0,Yes,No,54,DSL,Month-to-month,66.30638043395528,3572.356982308531,No
Female,0,Yes,Yes,2,DSL,Two year,70.03583286784665,132.23272641348132,Yes
Female,0,No,No,37,DSL,Month-to-month,66.72802789040341,2436.1456514399506,No
Male,1,Yes,Yes,33,Fiber optic,Two year,107.28608976316642,3546.554492220289,Yes
Male,0,Yes,Yes,1,Fiber optic,Month-to-month,103.72798354443762,158.14257640193847,Yes
Male,0,Yes,Yes,28,Fiber optic,One year,94.02226192500893,2658.0218611589357,No
Female,0,No,No,17,Fiber optic,Month-to-month,76.74672921682351,1254.0384773342475,Yes
Male,0,No,No,57,Fiber optic,Month-to-month,109.27216144676292,6235.796533900094,No
Female,0,Yes,No,70,Fiber optic,Month-to-month,71.53895756938415,5015.0076804946275,No
Female,0,Yes,Yes,52,Fiber optic,Month-to-month,119.62500458806699,6195.627978171886,Yes
Male,0,Yes,Yes,44,Fiber optic,One year,111.422924496984,4872.33661775148,No
Male,0,No,No,47,No,Two year,31.772765199532625,1515.7619239252285,No
Female,0,No,No,13,DSL,Month-to-month,78.66427087417813,1025.2586814794206,Yes
Male,0,No,No,30,DSL,Month-to-month,64.49881125824837,1923.0322163537983,No
Female,1,Yes,Yes,66,DSL,Month-to-month,42.25731522977392,2804.0463669743717,No
Female,0,No,No,53,Fiber optic,One year,,5245.295853643741,No
Female,0,Yes,No,18,Fiber optic,Month-to-month,83.86020928284714,1515.9329908006432,Yes
Female,0,No,Yes,28,DSL,Month-to-month,54.77910111937747,1541.0988726248418,Yes
Female,0,Yes,Yes,4,No,One year,26.48962889625072,105.41945709113877,No
Male,1,No,No,42,No,Month-to-month,34.36501865971959,1433.525251531861,Yes
Male,0,Yes,No,6,No,Month-to-month,27.573230359273904,185.91732105770004,Yes
Female,0,No,No,9,DSL,Month-to-month,58.987211633003156,526.0701765877188,Yes
Female,1,No,No,20,No,One year,22.54930344354615,463.48410990995853,Yes
Male,0,Yes,Yes,38,DSL,Month-to-month,61.59488967410812,2378.121244835602,No
Male,0,Yes,No,68,DSL,Two year,49.935634177412624,3414.242010863981,No
Female,0,No,Yes,50,,Month-to-month,,2490.1456900805974,No
Male,0,Yes,Yes,60,Fiber optic,Month-to-month,107.86293875722603,6438.471348317243,No
Female,0,Yes,No,13,DSL,One year,53.701890580363596,729.4564693142225,No
Male,1,Yes,Yes,42,Fiber optic,Month-to-month,72.56998364695559,3045.13485897814,Yes
Female,1,No,No,68,Fiber optic,Month-to-month,87.18386429474904,5935.02367373937,Yes
Male,0,Yes,Yes,25,DSL,Month-to-month,65.54288831466476,1618.7758504449646,Yes
Female,0,Yes,Yes,31,DSL,Month-to-month,72.5594234670929,2264.7435657875913,No
Male,0,Yes,No,12,DSL,One year,78.47746725569445,988.9264781484353,No
Male,1,Yes,No,64,No,Month-to-month,33.6555105368744,2157.74287211925,No
Female,0,No,Yes,61,DSL,One year,57.154064376673475,3502.5946331959726,No
Male,0,No,Yes,53,Fiber optic,One year,84.95596396024789,4533.802618563679,No
Female,0,No,No,26,DSL,One year,45.185199606835575,1216.818514715399,Yes
Male,0,Yes,No,61,No,One year,30.69216086115286,1855.240085212642,No
Female,0,No,No,10,DSL,One year,60.39533256436025,614.2944108419437,No
Male,0,Yes,No,12,Fiber optic,Month-to-month,103.88507582220706,,Yes
Female,0,Yes,No,22,Fiber optic,Month-to-month,81.85665782275348,1839.6986589304317,No
Male,0,No,No,53,No,Month-to-month,23.09110420274864,1213.2366470086927,No
Female,0,No,Yes,21,DSL,One year,51.68381397994556,1068.6060751679836,No
Male,0,No,No,35,Fiber optic,One year,109.88259210872053,3842.01623530846,Yes
Female,1,No,No,71,,Month-to-month,46.84919259453387,3318.273784699023,No
Female,0,Yes,Yes,27,No,Two year,30.21180292561239,808.7522489795836,No
Female,0,Yes,Yes,60,Fiber optic,One year,72.56775078795533,4364.364030929925,No
Male,0,No,No,47,Fiber optic,Month-to-month,97.47637879508598,4567.869248763626,Yes
Female,0,Yes,No,66,Fiber optic,Month-to-month,73.1956987876528,4869.895040052654,Yes
Male,0,Yes,Yes,15,DSL,Month-to-month,,695.4096846002443,Yes
Female,1,No,No,24,DSL,One year,44.52101208214249,1053.4750164810891,No
Male,0,No,No,10,Fiber optic,Month-to-month,87.33626769417133,844.1165331832132,Yes
Female,0,Yes,Yes,24,No,Month-to-month,23.59328544269323,597.6701463511658,No
Male,0,No,No,57,DSL,Two year,73.05677122913025,4131.9006928916415,No
Male,1,No,Yes,34,No,One year,20.642186284513215,713.2685230854241,No
Female,0,No,Yes,41,DSL,Month-to-month,43.455469670959076,1799.0385045911817,No
Male,0,Yes,Yes,40,No,Month-to-month,30.08779477035324,1130.6007361959096,No
Male,0,Yes,Yes,11,DSL,Month-to-month,67.49802798400027,709.7603474977084,No
Female,0,Yes,Yes,1,DSL,Two year,51.79294464085815,42.346795934663255,No
Male,0,Yes,Yes,30,Fiber optic,Two year,100.14070581806885,3051.5844431440496,No
Male,1,Yes,No,43,Fiber optic,One year,108.8028284003322,4669.0817795893445,No
Male,0,,No,26,Fiber optic,Month-to-month,87.37764695380562,2259.232231898881,No
Female,0,Yes,No,53,Fiber optic,Month-to-month,96.26769199665559,5083.441672496393,No
Male,0,No,No,47,Fiber optic,Month-to-month,77.331663683616,3615.451585231683,Yes
Female,1,Yes,Yes,9,DSL,Month-to-month,40.94587204280722,352.6342564320067,Yes
Male,0,No,No,9,DSL,Month-to-month,79.25471899243318,696.489457544162,Yes
Male,0,No,No,1,DSL,One year,51.9892340214548,34.11767617210869,No
Male,0,Yes,No,71,Fiber optic,Month-to-month,83.94510253609108,5942.202125027873,No
Female,0,No,No,44,Fiber optic,Month-to-month,118.66225665865439,5211.6100475435705,Yes
Male,0,No,No,59,Fiber optic,One year,106.41167618815584,6302.05914738626,No
Male,0,Yes,No,56,Fiber optic,Month-to-month,99.26489439702416,5530.805492913418,No
Female,1,,No,51,DSL,Two year,67.97293580373427,3450.445364725137,No
Male,0,Yes,No,16,Fiber optic,Month-to-month,105.49632833477014,1674.9490391019203,Yes
Female,0,No,No,38,DSL,Month-to-month,70.53343521171931,2680.2692801786375,No
Female,0,Yes,Yes,11,Fiber optic,Month-to-month,73.359461570996,787.8832704207693,No
Male,0,No,No,25,DSL,Two year,56.51325679131552,1464.7163216739755,No
Female,0,Yes,No,59,Fiber optic,One year,84.75651589165082,5015.214822577843,No
Male,0,No,No,29,Fiber optic,Month-to-month,73.52848192585027,2156.686213047125,No
Female,0,Yes,Yes,40,Fiber optic,Month-to-month,90.62994984232144,3631.1626374688076,Yes
Female,0,No,Yes,8,Fiber optic,One year,100.80867427065733,841.578217005835,Yes
Male,0,No,No,6,DSL,Month-to-month,47.13990719897675,254.26074862269468,Yes
Female,0,Yes,No,45,DSL,Two year,52.201069755514155,2335.1113684806724,No
Female,0,No,No,53,Fiber optic,Two year,101.9585410958577,5383.388362054409,No
Female,0,Yes,Yes,21,Fiber optic,One year,98.96623287786068,2074.0063101256887,No
Female,0,No,Yes,57,DSL,Two year,74.75141852692896,4300.423600324633,No
Female,0,Yes,Yes,6,DSL,Month-to-month,71.64923878601533,484.87978001773973,Yes
Male,0,No,Yes,63,Fiber optic,Month-to-month,118.28055261430148,7475.540645055355,Yes
Female,0,No,No,6,Fiber optic,Month-to-month,99.85966550566886,596.7089500834115,Yes
Male,0,Yes,No,53,Fiber optic,Month-to-month,104.92336832058132,5588.939663114097,No
Female,0,Yes,Yes,4,No,Two year,36.51265647036007,183.12912048458847,Yes
Male,0,Yes,Yes,9,Fiber optic,Month-to-month,111.99962224126341,1037.4094117290858,Yes
Male,1,No,No,69,DSL,Two year,68.74886568104938,4740.330860513411,No
Female,0,Yes,Yes,72,DSL,One year,60.010248374959005,4318.062208311545,No
Female,0,Yes,Yes,4,Fiber optic,Month-to-month,83.66034441153644,,Yes
Female,0,No,No,58,Fiber optic,Month-to-month,113.8607876967703,6597.795308888748,No
Male,0,Yes,Yes,37,DSL,Month-to-month,71.06621768949219,2609.4677648248985,No
Female,0,No,No,71,No,Month-to-month,35.94767379896198,2550.674483509607,No
Male,0,Yes,Yes,6,DSL,Month-to-month,45.63157272588817,273.2108725895894,No
Male,0,Yes,Yes,51,Fiber optic,Month-to-month,85.74064390946373,4351.18342419127,No
Male,0,No,No,50,DSL,One year,56.995401515986046,2916.904911163757,No
Female,0,Yes,No,14,,One year,35.95879930751401,510.82554688805914,No
Female,0,Yes,Yes,11,Fiber optic,Month-to-month,114.64433363573278,1293.3988745610225,Yes
Male,1,No,No,10,DSL,Month-to-month,51.395708570211454,543.9724844184699,Yes
Male,0,Yes,No,61,No,Two year,32.160729181644115,2010.379234594508,No
Female,0,No,No,13,DSL,Month-to-month,43.11256824610253,537.787987629436,Yes
Male,0,No,No,34,Fiber optic,Month-to-month,90.47866359843806,3062.642764135252,Yes
Female,1,Yes,No,60,Fiber optic,One year,94.33345538759426,5614.656050319504,Yes
Male,0,Yes,No,51,Fiber optic,Two year,108.2816407449558,5481.923420074389,No
Female,0,No,Yes,5,No,Two year,37.299305920928006,161.25291265204035,Yes
Male,0,Yes,Yes,32,No,Month-to-month,23.432080895611406,746.0309318568839,No
Female,0,Yes,No,12,No,Month-to-month,28.193472248547533,335.9676956595858,No
Male,0,No,No,52,DSL,Month-to-month,65.89792889470097,3506.068065783058,No
Female,0,Yes,Yes,13,,Two year,53.147489157872585,703.4990567212014,No
Female,0,No,Yes,54,Fiber optic,Month-to-month,119.27691065870222,6465.209553453136,No
Male,0,Yes,Yes,54,Fiber optic,Month-to-month,113.78871897850124,6148.142586487394,No
Male,0,Yes,No,41,Fiber optic,Two year,84.82014144333083,3444.8064780457057,No
Female,0,Yes,Yes,48,DSL,Two year,60.31784923996193,2902.674596070365,No
Male,0,No,No,51,Fiber optic,One year,81.54203066236222,4118.28875725239,No
Female,0,No,No,47,No,Month-to-month,27.86259797258337,1305.0304068933174,Yes
Male,0,No,Yes,50,Fiber optic,Month-to-month,104.16661724116425,5224.530597346607,No
Female,1,Yes,Yes,46,DSL,Two year,43.42084371171951,1982.6778338986285,No
Female,0,Yes,Yes,38,DSL,One year,74.80468819229087,2847.400565538221,Yes
Female,0,Yes,Yes,13,DSL,Month-to-month,63.74983473786334,813.6972735856425,No
Female,0,Yes,No,22,Fiber optic,Month-to-month,119.48014492885008,2600.9263513496207,Yes
Female,1,No,No,2,No,Two year,15.63978768123758,43.47589568172153,No
Female,0,No,Yes,13,DSL,Month-to-month,73.25993404392929,978.4932471000071,No
Male,0,Yes,Yes,57,Fiber optic,One year,109.59815241272739,6273.145997977208,No
Male,0,No,No,34,Fiber optic,Month-to-month,76.64262560200162,2599.8195741491313,No
Male,0,Yes,No,19,DSL,Month-to-month,53.412225403336265,960.4372165676334,No
Female,0,No,No,9,Fiber optic,Two year,,1030.3662826393654,Yes
Female,0,Yes,No,33,Fiber optic,Month-to-month,,3197.1832860707677,No
Female,0,Yes,No,27,Fiber optic,One year,90.06407437336195,2398.860650099481,Yes
Female,1,Yes,Yes,45,Fiber optic,Month-to-month,115.2748216125421,5231.8898716695485,Yes
Male,0,Yes,No,2,Fiber optic,Month-to-month,74.66722622385308,97.86088148052747,Yes
Male,0,No,No,57,DSL,One year,58.92491131609026,3368.6451189322033,No
Female,0,Yes,Yes,57,DSL,Two year,66.09496391901409,3788.1569714223833,No
Male,0,Yes,No,16,DSL,One year,64.34165756060051,1066.1719127813278,No
Male,0,No,No,6,DSL,Month-to-month,50.57105817635566,314.90162216180477,Yes
Female,0,No,No,14,DSL,Month-to-month,62.53251618137346,867.3237776661945,Yes
Male,0,No,Yes,27,DSL,Two year,68.34247057143926,1849.448874946058,No
Female,1,Yes,No,38,Fiber optic,Month-to-month,,3754.222970033771,Yes
Male,1,No,No,19,Fiber optic,Two year,104.22311129886612,1930.4970339429055,Yes
Female,0,No,No,37,DSL,Month-to-month,50.24314957555162,1852.9466836589543,No
Female,0,Yes,No,4,,Two year,73.3139580108713,305.5343325887592,Yes
Female,1,Yes,No,58,Fiber optic,Two year,92.4844768492485,5389.7429488334765,No
Female,0,Yes,Yes,9,DSL,Month-to-month,79.48895376418275,,Yes
Male,1,Yes,Yes,40,Fiber optic,One year,71.16426603334688,2883.499839103993,Yes
Female,0,Yes,Yes,15,Fiber optic,Month-to-month,89.01576856238216,1331.0372573744887,Yes
Female,0,Yes,No,4,DSL,Month-to-month,47.219002092204434,,Yes
Female,0,No,No,52,DSL,Month-to-month,62.22438107976214,3254.3159508240055,No
Male,0,No,No,18,DSL,One year,49.728203774944504,896.4426841671414,No
Female,0,No,No,53,DSL,Month-to-month,69.49911786269928,3681.1878160582532,No
